Actual Demand,Forecast Demand
6339.5,6464.164805374026
6395.8,6460.864456656159
6543.53,6556.059323143006
6908.84,6740.276615371943
7215.82,6936.807243396641
7850.38,7312.128348394275
8373.25,8285.228878890633
8618.15,8565.260002355099
8721.72,8886.033823199512
8583.1,8981.109676387192
8294.96,8805.374352057934
8113.800000000001,8521.176329227448
8018.52,8499.84188094783
7919.14,8489.523571299555
7838.81,8545.981759750248
7747.78,8352.98711721647
7702.13,8347.323231292248
7681.28,8330.363119213343
7683.2,8320.488361137868
7753.17,8277.892115267277
7808.05,8301.687127659798
7895.3,8296.67900979364
7998.31,8224.305540878417
8074.180000000001,8327.57945072198
8281.79,8311.880210463167
8445.21,8421.283544196367
8647.19,8713.752274371387
9032.98,8800.267773390055
9365.36,9162.374100494624
9305.33,9122.453503012539
9065.34,9067.196918714882
8911.91,8961.867759126664
8660.98,8884.654416045309
8481.72,8840.246682609082
8341.13,8542.403713334323
8192.05,8419.648903701784
8018.31,8250.367063570739
8022.78,8304.5357993989
7857.46,8254.783460696459
7830.96,8036.752052552343
7719.97,8055.985366441847
7600.58,7512.273348179222
7449.6,7297.268414775373
7272.59,7147.317871370495
7046.83,7021.856823585809
6741.81,6840.410294791699
6536.71,6634.280216564298
6383.26,6472.92972858739
6345.76,6423.56071786058
6381.95,6411.748289444447
6497.27,6540.764919287384
6808.06,6722.916924505473
7093.4,6919.502518511713
7637.03,7308.219550158979
8161.969999999999,8238.36918471253
8444.93,8521.817758333804
8534.91,8655.664225076676
8418.28,8806.167774052383
8186.37,8859.520145563365
8078.56,8700.584337053895
7888.37,8736.819823947311
7828.55,8590.948712303043
7773.84,8557.409904260636
7701.0,8489.40408003533
7639.17,8389.777999505997
7603.26,8350.599203792215
7672.33,8324.367525539637
7655.21,8267.036572895051
7720.32,8273.430789426207
7794.2,8266.280432175041
7881.41,8215.342740131498
8001.8,8357.046952409744
8099.03,8314.694468718171
8305.23,8434.04138749504
8566.71,8780.20471216178
8902.64,8882.898372426273
9305.91,9366.160238083006
9199.33,9422.438711672306
9128.96,9344.079208384515
8898.36,9203.140696127415
8704.45,9158.376400758743
8589.05,9095.29170475924
8479.5,8921.689060513854
8259.77,8632.680797350766
8068.990000000001,8441.336090193392
8111.17,8522.45727557993
7939.04,8367.366217988134
7877.45,8083.412913266779
7736.58,8195.43549551177
7623.08,7833.889343453885
7418.02,7406.124956483484
7238.79,7187.426787084997
7026.59,7053.762902993859
6772.77,6897.424356603564
6552.37,6645.4999683098795
6415.4,6489.086381405652
6307.83,6455.13413358903
6410.78,6458.629492050112
6501.92,6566.771953963221
6851.37,6755.718710430146
7124.01,6939.280234601021
7728.6,7314.615678550364
8264.68,8289.091792480469
8533.46,8533.668423954488
8640.41,8801.558279043675
8457.07,9003.538664647103
8206.6,8999.291467151523
8147.0599999999995,8767.378997825028
7994.35,8860.129073045851
7857.9,8741.723745431067
7754.02,8762.868919548155
7656.18,8546.796212207199
7631.64,8389.777999505997
7606.62,8324.871300709607
7643.12,8283.130612290859
7720.38,8249.664454937101
7810.57,8268.883429874897
7840.04,8267.185697992802
7886.11,8185.246236428858
7944.16,8282.343881807208
8100.44,8301.985377855302
8229.12,8547.414698990822
8506.63,8967.563190744639
8867.68,9357.705992156625
9095.58,9778.9327730788
8940.57,9810.812086443664
8742.49,9632.983275165201
8512.25,9430.789717146397
8435.91,9249.99274286461
8303.14,9195.45884173298
8227.21,9096.70839318788
8059.660000000001,8782.90425880313
7951.92,8555.138614310265
8009.93,8711.157880042554
7897.44,8566.88603947866
7874.88,8349.490324860217
7813.25,8289.925363539696
7590.72,8010.651336725355
7451.62,7706.516435441614
7188.96,7312.2000431528095
7009.56,7132.593201862694
6682.28,6921.55729029131
6458.22,6688.976625815273
6288.26,6539.432830673814
6208.08,6507.415863372565
6200.0,6491.8953820450315
6278.32,6586.681110443175
6433.79,6796.298421725691
6540.36,7016.042378668666
6855.04,7526.439754500569
7124.86,8325.20492031932
7477.47,8643.991362457156
7695.81,8918.355732207061
7780.08,8981.109676387192
7722.1,8985.96388950503
7640.37,8759.236385115744
7432.77,8810.2027550627
7282.91,8703.503747621418
7004.36,8694.990234027982
6869.8,8516.5362444551
6755.56,8347.323231292248
6692.66,8304.363731978417
6603.3,8271.315316084385
6638.2,8227.957193913102
6711.48,8242.391738631368
6808.87,8251.992144764186
6956.94,8184.549363375902
7097.73,8254.524403635622
7270.14,8259.553551964284
7535.17,8326.027976147294
7789.2,8813.875438559891
8134.85,9071.129615203025
8419.58,9613.468917822243
8372.7,9718.328715724589
8187.63,9607.689364354253
7985.44,9508.802217802882
7875.47,9345.012196175576
7749.78,9282.932182725668
7649.41,9188.795052909732
7570.79,8806.920091051938
7484.28,8580.153393527986
7473.43,8755.845701002121
7370.87,8570.380919974685
7315.53,8373.289160973192
7193.59,8299.217960175873
7101.1,8063.074544165731
6925.18,7915.79630339396
6729.92,7554.547445601464
6492.58,7280.484193837405
6254.7,6937.635078875184
6098.11,6689.703132701755
5953.45,6530.433226617516
5868.54,6509.528946889103
5836.8,6502.340830398441
5882.97,6592.81101229787
5994.79,6790.497359830141
6109.44,7003.648744743347
6298.36,7359.044442449093
6487.77,8312.45568039167
6721.8,8549.46612501502
6985.46,8835.064585462213
7275.13,9070.012132900001
7395.42,9113.761230487824
7480.45,8881.147108457804
7313.69,8947.706610420943
7107.05,8658.488042632818
6907.85,8779.755425008298
6819.33,8589.425915631771
6613.25,8553.038435850263
6488.55,8408.64041251135
6464.23,8362.16787002933
6449.57,8286.579608141423
6506.56,8301.687127659798
6601.52,8285.074974142313
6714.39,8202.622178107262
6884.51,8293.395389852763
7142.26,8304.224166181804
7503.93,8418.009483556629
7839.96,8830.561198696138
8256.46,9388.35311160481
8709.95,10078.504063999297
8739.9,10145.479395561935
8606.89,10030.967571300627
8418.96,9895.53999614954
8230.87,9803.940860785724
8128.33,9647.718937869311
8038.5199999999995,9426.067422384263
7844.55,9213.068986289263
7690.11,8835.342761125326
7669.49,8967.405462275863
7429.52,8750.94751509905
7356.6,8317.93029215336
7237.73,8278.126318145156
7045.12,8063.074544165731
6879.69,7936.399943101585
6681.26,7749.263718270183
6551.63,7476.453690885306
6289.68,7146.178880639911
6173.35,6824.606858150482
6123.28,6604.341441330434
6095.18,6587.845433321774
6193.09,6579.814186470748
6313.27,6701.243121035457
6657.56,6910.250548905373
7018.77,7238.499743239642
7758.14,8029.7489085387
8376.37,8409.235001042129
8750.96,8817.590182982089
8907.98,9272.367243108034
8892.12,9059.378366314173
8659.29,9031.67551161647
8563.97,8809.299401105167
8384.2,8920.000887932898
8336.28,8780.567965605022
8174.670000000001,8836.93151697445
8072.7,8703.657652369739
8089.59,8810.68645570028
8210.84,8973.274873174549
8353.34,9301.809890612842
8415.63,8972.198495866418
8440.43,9166.723582512379
8527.76,9105.83561391437
8522.37,8872.175704339863
8579.09,9011.491047263742
8837.28,8984.564407818438
9213.15,9253.091868293524
9692.27,9487.470637313605
10366.89,9938.264336655378
10917.17,10259.397587222576
10963.96,10145.479395561935
10776.71,9819.72135510421
10508.29,9615.972498790265
10188.65,9437.747932444692
9924.92,9311.580452305914
9726.1,9163.052810875417
9448.2,8794.913608822704
9056.52,8546.959676256658
8935.49,8710.110180637837
8555.31,8551.610276260257
8386.98,8326.521236086011
8258.68,8284.605612456442
8003.35,8014.338359174252
7866.77,7824.350594813407
7650.38,7487.034881314874
7495.38,7160.93939752698
7128.69,6920.218032201887
6935.39,6675.447346914769
6738.47,6525.035567229987
6699.18,6503.191608199716
6744.27,6504.430493627191
6881.58,6605.075117692769
7301.03,6842.753757465661
7717.64,7052.861938861609
8543.27,7968.467574698866
9233.25,8347.254404324056
9657.63,8663.927284980298
9818.09,9169.935507694721
9642.72,9226.724447964789
9155.09,9257.114422212364
8912.52,9233.829876500607
8624.58,9273.140590570092
8428.13,9142.705838403344
8267.71,9123.636944493413
8142.929999999999,9048.059197836757
7991.51,8989.600247657896
7950.83,8797.849270202161
7894.18,8820.974175584914
7913.67,8595.672918925406
7986.22,8647.086664165618
8090.120000000001,8595.93866749704
8210.82,8441.791112927556
8358.46,8602.008823719621
8637.45,8656.666995766045
9009.52,8981.818976531626
9524.33,9229.692610968114
10171.68,9550.168181617022
10781.52,10012.427306743622
10806.52,9933.344164359689
10746.93,9710.672671443224
10501.62,9548.778259231569
10227.93,9365.76543894601
10034.26,9254.709302046062
9773.24,9126.178762665988
9440.86,8757.621819153548
9036.3,8517.044799275638
8908.78,8699.039553990007
8534.24,8477.4740722152
8410.14,8239.791608721853
8277.44,8210.699787568808
8133.819999999999,7888.02987934369
7950.06,7322.149363777161
7728.07,7173.937179284216
7550.1,7037.839975088418
7224.58,6856.3638124607805
6980.56,6634.280216564298
6789.4,6456.78645879072
6677.91,6403.290697762669
6719.68,6396.146076092185
6849.33,6514.78990827036
7142.74,6684.096124619306
7520.97,6879.98819132799
8294.85,7292.099700650097
8974.28,8073.848832478286
9353.04,8470.899184892536
9484.83,8618.688848275186
9340.49,8775.870525025844
9030.79,8834.721406551362
8821.73,8672.007762232186
8669.31,8823.309512852908
8550.48,8765.034101255895
8389.05,8875.261446747185
8199.92,8794.462409808993
8055.9,8836.518555165292
7997.36,8716.158350467802
7966.74,8742.843139594317
7971.32,8565.208382128954
7953.51,8685.032310032608
7967.4,8655.469215333462
8090.9,8441.791112927556
8247.31,8593.513472798348
8589.21,8589.776741983535
8913.53,8812.425292577267
9343.91,9029.919467997432
9919.72,9357.705992156625
10404.26,9660.970041106702
10390.71,9671.906837538601
10345.97,9557.003081930638
10123.84,9443.811397156478
9910.63,9257.768278410196
9801.36,9203.932206261636
9623.92,9096.70839318788
9357.8,8774.56568042052
9006.01,8574.633853050947
8849.04,8750.06805939436
8648.59,8554.990445142628
8467.92,8317.93029215336
8284.08,8282.885894181729
8095.28,7988.088518249512
7907.53,7745.97340681851
7738.94,7481.980400838197
7489.59,7217.186803387583
7224.55,6932.274700762094
6981.82,6699.147244260967
6854.72,6579.075730457843
6795.33,6511.641552440584
6830.04,6521.155446898103
6964.22,6612.743589065612
7381.32,6790.497359830141
7806.29,6991.259412503541
8561.1,7401.225336685241
9424.58,8361.085757140518
9923.44,8817.590182982089
10133.25,9303.842198034765
9883.23,9364.480668873073
9491.89,9379.763123602272
9267.41,9334.09356241584
8966.23,9456.179220968725
8773.93,9345.558988200666
8548.87,9215.71500084424
8337.2,9221.629340458274
8177.539999999999,9160.515772353412
8094.180000000001,9080.630604604006
8037.900000000001,9059.81331451595
8030.17,8782.433941187144
8021.74,8925.453513301969
8047.129999999999,8903.79882843423
8169.08,8766.567413158418
8312.0,8906.810008292676
8662.13,8882.65365431714
9091.75,9149.030272036196
9714.05,9398.322506761551
10443.63,9906.157511923433
11114.07,10375.442723386408
11172.72,10324.808061188936
11209.02,10045.73955934906
11095.96,9895.53999614954
10891.82,9724.734403417111
10836.05,9592.038876531244
10607.49,9404.599143888712
10226.12,9177.057187042476
9831.29,8790.290730792403
9631.34,8854.64681384325
9230.35,8619.334101101995
8992.85,8402.987041818382
8766.64,8305.65997321272
8559.26,8178.987761973858
8413.37,8049.288120064617
8172.89,7776.948888260782
7938.5,7506.742814505876
7611.17,7135.412239768268
7357.52,6788.955922521652
7155.37,6606.032481701733
7053.71,6585.724702364326
7112.84,6562.265221441747
7310.41,6637.301433688939
7692.61,6842.753757465661
8149.95,7127.876164716185
8989.94,7899.376291829349
9750.73,8409.235001042129
10274.89,8959.653824983121
10552.81,9386.042628519774
10381.35,9400.334739651085
10013.66,9391.293552634836
9709.96,9304.057282310367
9406.15,9336.758695573093
9205.28,9186.597369578123
8940.5,9068.245574049712
8647.36,8907.073845004083
8440.51,8884.404918285609
8287.42,8739.198178070426
8193.9,8661.78791338563
8155.86,8494.419845342398
8151.239999999999,8506.374707345487
8206.64,8544.004896274924
8321.66,8424.977258156061
8390.2,8602.008823719621
8667.1,8541.762284227969
9040.14,8697.173578407885
9558.28,9153.87110213244
10119.31,9841.806208523156
10608.84,10012.427306743622
10646.51,9671.906837538601
10527.69,9518.904487245441
10429.33,9456.825429725648
10206.9,9295.124115396977
10098.44,9203.932206261636
9920.05,9076.410173151613
9777.28,8689.425764835596
9487.75,8502.012798236252
9414.49,8692.233331579806
9089.59,8490.050288792254
8942.02,8239.791608721853
8783.37,8553.303228491784
8533.47,8277.62827855587
8277.33,7951.59397429526
8022.240000000001,7833.929970483721
7776.99,7367.293163401008
7470.54,7223.345383145691
7190.27,6985.2107647085195
7042.08,6764.963988525689
6869.99,6744.613670298219
6868.18,6800.27461303401
6890.32,6844.291849018753
7036.35,7065.253182961644
7220.55,7294.856603098274
7544.71,7981.681396661818
7887.59,8533.259285865784
8373.53,9044.854920095326
8721.8,9399.472490688444
8878.91,9457.984017023564
8857.02,9451.525753174783
8792.12,9431.195031514646
8568.19,9358.93723014319
8309.69,9069.350629261256
8082.070000000001,9087.337410282375
7970.44,8935.719246793986
7834.72,8994.550053787112
7791.07,8763.06201743114
7711.6,8818.046161646367
7738.81,8770.667397416473
7698.77,8723.059209959269
7695.47,8669.573008232355
7740.04,8719.633156431437
7950.44,8712.465592438222
8165.88,8805.067498491408
8531.13,8945.19538201201
8973.77,9190.119016117334
9442.41,9632.701275781632
9744.08,10161.407103117943
9710.69,10178.349052524687
9551.74,10074.620119946958
9361.47,9922.06705680728
9141.86,9751.053071310043
9034.59,9653.151488705993
8896.46,9558.151153997303
8720.49,9330.364479041935
8602.27,9094.304228951692
8557.82,9131.802499525429
8424.25,8977.966578173042
8267.63,8807.030023015022
8148.66,8640.032855855943
7848.58,8341.404112027645
7635.41,7983.75241925335
7384.08,7871.612257604361
7200.44,7526.860363750638
6936.11,7240.2677359851
6739.76,6992.147949544311
6608.66,6773.096563968778
6517.79,6746.962868552864
6542.54,6790.948558843852
6561.58,6829.793256982864
6687.31,7035.24797058487
6792.9,7244.643506080985
7063.38,7930.887094135344
7296.35,8435.718088914633
7617.87,8893.450884952426
7959.7,9235.428191650868
8191.540000000001,9335.418481553555
8236.03,9413.096406670213
8197.32,9302.248662535072
8113.47,9301.165593716145
8004.09,9120.337073740602
7846.46,9031.122028080583
7713.16,8834.474776582003
7538.6,8906.895086072804
7455.5,8645.263705438614
7446.0,8668.328387224197
7475.68,8695.07053215754
7587.07,8709.507944666148
7641.16,8641.95523131478
7776.47,8789.80607422471
7875.81,8673.375698225022
8166.98,8767.899023806931
8411.21,8898.55841955042
8867.61,9204.07941949916
9371.99,9567.575668989182
9790.93,10078.780327802182
9800.21,10193.625771673203
9626.48,10102.899400503278
9413.31,10047.328315198183
9175.72,10032.863180716276
9048.65,9924.139513293982
8949.85,9709.479670661212
8683.99,9421.52962213409
8441.54,9184.041212453843
8249.33,9161.634210586548
7988.67,9012.123872999073
7855.41,8880.286771355391
7703.92,8654.678661129356
7416.72,8379.464469508292
7250.35,8032.596624347688
7085.83,7877.262760506988
6900.11,7564.9699516321425
6723.39,7235.129611623466
6537.13,6986.201586271465
6458.17,6730.431491129995
6396.97,6695.324957700968
6485.28,6739.5931253405815
6610.45,6789.875049326063
6997.92,6992.852470038176
7435.99,7197.989336877346
8115.02,7850.431714073063
8820.34,8358.942561825395
9272.35,8829.888223896027
9565.51,9257.448041822077
9531.58,9526.16095273924
9226.21,9302.967521980645
9076.87,9243.81743432951
8853.88,9346.724267009378
8738.56,9120.337073740602
8597.24,9070.643046775103
8511.85,9038.521883091451
8488.74,9113.594898648025
8520.55,9070.195671481848
8549.19,8959.405283153535
8511.99,8976.931305859805
8474.62,9108.114551305653
8544.21,8989.987399353982
8549.77,8982.355253325462
8662.38,8949.899514101982
8975.83,9144.928375917912
9355.16,9239.85510400784
9963.35,9718.740721603634
10680.04,10183.877196372749
11184.47,10698.292824437976
11185.5,10716.905739683629
11144.7,10628.954433634044
10881.33,10281.027417907359
10596.58,10060.486693214536
10439.08,9935.346837948086
10195.65,9806.10795435369
9936.41,9495.662958388806
9576.66,9266.813289146901
9381.75,9280.630303011656
9004.0,9071.810237444044
8864.06,8872.033270752907
8642.71,8695.487317687155
8408.58,8381.064696518779
8249.65,8064.612635718823
8060.18,7915.3618331572425
7797.82,7633.197073678793
7511.17,7243.640735391617
7261.99,6994.130548600317
7105.09,6766.996773912669
7013.9,6754.01333110714
7023.44,6814.270385830046
7125.25,6868.473057177246
7527.43,7088.891900780559
7974.04,7298.350527664185
8843.55,8023.9206026349075
9641.55,8533.259285865784
10203.59,9072.049219972492
10532.34,9561.24072012508
10522.46,9782.251762433887
10399.43,9906.411789333702
10312.59,9825.076475601674
10230.02,9730.590431294204
10136.29,9622.387745783926
10032.13,9553.242452862978
9904.98,9542.082924714567
9760.84,9438.382670040251
9745.65,9398.41045233202
9649.62,9283.46941544962
9674.19,9288.385764024855
9550.41,9195.064998526097
9532.89,9231.712491298556
9585.67,9352.748538586498
9767.57,9282.381566980124
10046.72,9444.818947496415
10357.83,9451.904301499844
10915.99,9768.060979894639
11573.24,10216.032773540497
12112.84,10730.12912094772
12107.14,10775.201225813033
12065.53,10656.009167714597
11706.92,10456.989297673585
11467.86,10211.47872247839
11186.25,9946.544603301048
10857.31,9784.680780853034
10444.3,9524.705071175933
10054.24,9272.625344238759
9799.53,9213.761079691649
9386.08,9033.453541628123
9139.54,8853.765446278334
8940.71,8684.993116897942
8710.58,8381.064696518779
8448.68,8064.612635718823
8202.16,7918.928886376859
7984.17,7633.197073678793
7625.22,7243.640735391617
7352.44,6999.08704624033
7162.15,6781.231529237151
7044.12,6756.3634852918985
7126.49,6804.9385960592035
7234.18,6834.625483708084
7637.93,7047.5359742326145
8077.930000000001,7242.186287723483
8890.43,7892.378405431331
9721.16,8420.378278378606
10253.44,8945.14758550632
10614.46,9461.282931846263
10587.56,9718.350702117206
10292.95,9876.325800862312
10175.53,9838.186101182224
10112.87,10040.654011143686
10023.53,10066.76619813204
9905.14,9902.00017185855
9601.41,9859.79968105507
9285.6,9494.83990256083
9050.89,9335.954758347392
8859.99,9125.684546797158
8847.49,9242.372067997456
8854.38,9220.190665637017
8898.46,9167.82768179381
8961.93,9103.288060161114
9035.05,9040.943254069687
9333.21,9226.053385024907
9703.81,9312.351887907744
10316.14,9652.771984450817
11114.92,10135.503308894396
11649.05,10570.002223516465
11644.82,10495.456881382705
11493.24,10368.691944922806
11187.28,10281.027417907359
10962.05,10156.7603268348
10786.43,9991.259190303803
10522.26,9763.227797239304
10219.88,9398.772749845148
9919.32,9223.898718548418
9730.13,9198.878203750015
9346.79,9046.244842480779
9065.53,8884.041664842367
8849.68,8745.94130909312
8648.02,8383.102739521384
8409.96,8199.370103860141
8199.48,7997.416484299899
7987.09,7799.760248566211
7708.12,7291.546695079268
7481.72,7017.18758294499
7331.05,6861.98468152988
7230.5,6859.99825875342
7199.22,6906.88471897471
7379.17,6913.5399044269325
7781.58,7148.079269706131
8230.07,7568.832865221978
9083.62,8349.755117501736
9925.82,8985.185762392402
10569.12,9447.36363345933
10767.52,9901.12071615386
10532.01,9909.454514885903
10110.54,9815.986536149621
9799.44,9654.418096106769
9428.43,9666.47237484169
9170.49,9547.04706979549
8877.33,9316.750122361304
8614.42,9130.745240819575
8351.68,9136.085066435218
8235.76,8865.475590172291
8134.199999999999,8865.294919380785
8134.51,8758.119858742833
8111.73,8815.936423885227
8133.28,8775.688898304224
8190.93,8927.478173282982
8384.29,8823.012218587519
8666.71,8896.498390155197
9070.21,9043.882739169598
9655.82,9347.54636690724
10437.55,10070.745735195756
11081.91,10986.042127641202
11182.08,11034.041290514948
11195.95,10828.246743757487
10970.65,10362.548182081462
10807.0,10074.279808826448
10607.5,9772.26611646521
10405.04,9558.151153997303
10065.85,9307.516793392182
9728.35,9080.178449660183
9555.95,9049.931864929677
9181.94,8920.247517902255
8974.58,8754.16135214162
8754.05,8579.808302756906
8601.24,8328.218012037993
8386.3,7983.75241925335
8157.1900000000005,7877.262760506988
7931.28,7430.859170212806
7624.25,7223.345383145691
7365.71,6981.2470004916795
7190.17,6750.738792502344
7085.66,6709.397204906107
7115.28,6754.694909278274
7251.65,6816.8643021938215
7612.64,7045.567714128316
8016.06,7249.556986865879
8767.04,7972.278868062556
9502.33,8431.729948479891
10033.52,8853.514036658407
10307.05,9235.428191650868
10201.29,9419.811815719606
10009.26,9549.273431030513
9777.92,9641.678415480257
9566.18,9666.47237484169
9360.52,9711.771035143973
9140.47,9564.024388616443
8940.21,9542.082924714567
8818.14,9466.612242230654
8687.49,9385.931740626575
8651.65,9217.688996529223
8592.01,9253.883378427745
8569.57,9169.916389092446
8517.08,9035.227747919322
8586.81,9045.25449888289
8663.73,9007.481876366497
8891.87,9129.625846656323
9270.1,9185.077440697194
9738.99,9428.464895109655
10253.98,9891.204853083493
10583.71,10358.42143178022
10451.04,10390.639144405366
10329.07,10354.836693853498
10077.13,10130.25620849979
9887.75,9830.70403618157
9733.2,9673.057777395607
9517.07,9445.603766119839
9341.77,9246.487347137332
9080.85,9016.814622067452
9112.63,9043.249913434267
8839.73,8969.421518885852
8691.93,8788.319602897764
8586.06,8630.472598787905
8396.73,8378.923413063885
8198.77,8039.11319993341
7877.42,7897.526089094103
7646.33,7633.197073678793
7287.99,7243.7659622365245
6994.41,7000.660029242576
6856.04,6783.265270554245
6718.27,6763.415859706402
6694.35,6769.806730482162
6694.31,6807.864698137522
6777.06,7016.162825863004
6897.57,7217.626531239927
7300.74,7873.625446424008
7569.78,8384.524207600594
8006.01,8853.514036658407
8413.75,9290.13893985355
8789.84,9498.490599665403
9018.71,9694.67040133834
9200.76,9746.206505633116
9210.05,9846.276137735249
9167.37,9775.348991082192
9025.97,9632.12102620256
8978.06,9628.158695880891
8934.09,9523.03028161657
8942.63,9464.083807079674
8889.63,9263.75335685265
8828.8,9299.87604399264
8768.07,9232.744895821454
8709.9,9188.882042550087
8618.53,9163.624457083464
8780.1,9082.810125263453
8973.38,9295.352582694173
9205.28,9323.046834020854
9551.46,9669.286633096695
9857.48,10103.161325354458
10095.34,10602.215156491042
10018.06,10584.562951009751
9867.91,10410.166884769917
9589.65,10240.074415902378
9424.2,10032.863180716276
9215.95,9834.20752004862
9069.45,9677.153937933208
8883.8,9406.360923088432
8741.09,9176.063019724132
8639.43,9086.997099161865
8443.97,8964.129489775896
8263.75,8764.921301502467
8106.49,8567.522688934447
7793.09,8298.825072899104
7612.31,7959.633346552254
7289.31,7828.975384703935
7047.94,7367.293163401008
6803.58,7219.957566822411
6577.41,6982.237822054625
6459.59,6754.801973451019
6375.76,6739.91527378893
6329.65,6816.603333272756
6375.01,6857.185912358642
6478.1,7077.070868993402
6552.53,7299.853249803067
6847.57,8028.684002391935
7099.89,8588.779706874848
7426.0,9209.581753234148
7787.26,9574.346521985173
7997.98,9484.99669017911
8069.59,9379.291850056172
8023.8,9329.583484138966
7852.65,9322.936902057767
7699.37,9133.512658499003
7405.74,9042.291115530134
7241.14,8878.245860562445
7027.02,8921.30477660811
6881.12,8684.952967833162
6847.62,8647.126813230396
6854.92,8466.016293871284
6856.06,8406.304119313241
6927.99,8410.925085483314
7067.97,8321.556135074974
7247.46,8454.507851231338
7572.63,8496.854599342229
7835.33,8798.164727139712
8198.55,9258.2328604455
8629.1,9874.781017798425
9005.61,10489.070312292457
9043.35,10614.110750827074
8949.51,10561.027951608183
8763.5,10308.258999058962
8624.0,10143.046553422333
8559.19,9879.235652128697
8440.5,9655.571903754117
8298.49,9421.52962213409
8161.969999999999,9199.991862332583
8060.070000000001,9116.87565079856
7860.84,8964.129489775896
7786.51,8797.67529092145
7669.91,8625.691992288828
7434.13,8367.706529108644
7173.17,8022.616713959695
6986.73,7871.612257604361
6778.92,7430.859170212806
6543.17,7215.759121762634
6336.89,6981.2470004916795
6214.76,6762.93120313871
6105.27,6742.2639940785175
6100.31,6800.27461303401
6095.49,6852.349861912966
6229.59,7067.222876961113
6392.43,7289.338496516407
6647.56,8033.448358079077
6898.05,8562.911282065512
7072.22,9054.355909496308
7289.32,9362.304971934082
7443.62,9324.226451781275
7522.95,9335.673714893937
7573.8,9267.063742836715
7498.56,9237.28651979208
7576.84,9081.631463433147
7423.05,8939.229422171831
7309.13,8743.092637354017
7174.47,8818.209625695825
7214.92,8576.047673689247
7208.99,8587.782671766163
7165.85,8459.832381965161
7121.68,8420.764474144578
7119.35,8430.276934706928
7149.47,8340.455829354763
7334.72,8429.910813473345
7553.98,8476.7810228827
7791.5,8624.365161290885
8265.72,8916.246950376035
8856.38,9240.935305036426
9285.85,9605.16762071407
9216.11,9856.44245449543
9106.68,9799.543582262279
8887.76,9852.045175971985
8704.77,9807.726344036342
8538.52,9732.648548829198
8405.91,9623.15248987496
8194.04,9406.360923088432
8082.979999999999,9160.098030893685
8016.23,9154.179867559194
7869.82,9012.123872999073
7767.61,8858.436120814324
7694.79,8669.837800873876
7585.2,8381.293163815975
7435.04,8081.542158034087
7226.94,7933.198533150495
7037.55,7704.203562531293
6763.62,7245.272508095861
6597.9,7003.89633064282
6481.96,6799.544282427073
6424.16,6775.17523400122
6423.67,6835.277428045691
6546.9,6860.410264632464
6899.7,7079.040562992872
7344.43,7302.277966536702
8112.539999999999,8023.9206026349075
8787.38,8608.39826060021
9244.92,9157.248403224468
9410.82,9473.623989615322
9240.89,9359.125548375607
8904.61,9263.249581682683
8689.55,9153.223937445402
8474.13,9172.046201385976
8279.1,8935.169586978556
8102.900000000001,8891.475933337331
7882.33,8671.985775839568
7711.75,8600.065417798281
7589.88,8545.016270335318
7598.93,8561.767033719301
7561.72,8479.23107176435
7615.5,8406.304119313241
7637.25,8475.07946728015
7713.21,8430.770194645644
7853.67,8514.926458143473
8168.379999999999,8571.210667313457
8385.8,8765.717591287255
8812.09,9093.476393473149
9343.1,9827.79800863564
9882.55,10407.578226021767
9836.34,10569.760373197676
9752.28,10451.501302890301
9572.8,10294.650377959013
9371.99,10060.486693214536
9210.84,9845.476024230004
9052.21,9752.490790201187
8859.55,9477.892217573406
8588.65,9239.8245142442
8510.87,9183.98768036747
8234.11,9024.923777222753
8137.970000000001,8876.32922068429
8054.41,8716.450865082623
7875.49,8382.007243610979
7686.29,8087.508117874266
7487.54,7943.901126704514
7254.73,7691.053787885965
6972.18,7244.6444620111
6702.61,7005.745577447951
6535.77,6799.544282427073
6453.38,6761.065227556587
6469.43,6828.273328101934
6611.19,6855.573736221731
6931.14,7081.010256992341
7408.15,7301.065369187356
8169.84,8042.975157593131
8893.72,8677.472814692737
9290.47,9148.515981634975
9450.15,9522.916525933028
9383.95,9540.151945884705
9051.69,9607.536415536048
8860.38,9419.23825765133
8687.03,9508.243954616428
8437.31,9240.38946894145
8337.63,9142.968719184639
8085.49,8923.673571430088
7967.71,8954.086488000394
7917.25,8752.714073949337
7865.16,8616.13651487136
7959.01,8499.224350094319
7892.93,8371.150745308638
7846.5,8372.27300726223
7953.36,8326.55851736045
7986.51,8546.002790212751
8168.889999999999,8607.370635727882
8465.53,8875.467927651764
8814.64,9148.500686753154
9380.54,9717.784791489841
9777.25,10309.070583725572
9705.03,10117.073932230593
9605.4,9656.940795677066
9370.69,9557.93893751204
9188.19,9602.861917279602
9017.61,9506.424819609882
8802.11,9385.40119941342
8566.98,9070.126844513656
8300.23,8814.078095744015
8294.36,8884.080857977033
8047.46,8570.625638083817
7968.45,8588.769191643596
7823.22,8521.453548960448
7659.07,8277.62827855587
7496.81,7583.4896636917
7330.18,7328.363865446926
7121.33,7157.861780525625
6813.06,7073.729415280641
6508.61,6893.823845829964
6357.56,6606.744649636507
6285.28,6543.951990286768
6284.16,6585.4312318193915
6430.91,6667.751153568626
6759.18,6867.675333497286
7120.37,7069.820617045343
7837.86,7416.707580808223
8449.36,8134.220598814846
8734.61,8253.247281003594
8876.98,8614.811595733643
8858.51,8837.019462544918
8663.13,8982.21090787828
